,institution,major,degree,season,decisionfin,method,decdate,decdate_ts,gpa,grev,greq,greaw,status,date_add,date_add_ts,comment
1403,Purdue University,Aerospace Engineering,PhD,Fall 2015,Accepted,,25-02-2015,1424793600,,,,,International,25-02-2015,1424793600,
1404,Purdue University,Aerospace Engineering,PhD,Fall 2015,Rejected,,25-02-2015,1424793600,3.82,147.0,169.0,3.0,International,25-02-2015,1424793600,"Had a scholarship, still..."
1405,University Of Washington,Aeronautics And Astronautics,PhD,Fall 2015,Accepted,,14-02-2015,1423843200,3.81,165.0,168.0,5.0,International,25-02-2015,1424793600,"Triple major, math, physics, aerospace engineering. One PRL publication, 1st author."
1406,Ohio State University,Aerospace Engineering,PhD,Fall 2015,Other,Other,,,3.9,149.0,160.0,4.0,American,25-02-2015,1424793600,Invited to MAE Visit Day.
1407,Virginia Tech,Aerospace Engineering,PhD,Fall 2015,Accepted,,24-02-2015,1424707200,,,,,International,24-02-2015,1424707200,"Directly to PhD program with BS, funding for three years."
1408,Virginia Tech,Aerospace Engineering,PhD,Fall 2015,Accepted,,24-02-2015,1424707200,3.06,700.0,750.0,4.0,American,24-02-2015,1424707200,Funded for 3 years!
1409,MIT,Aero/Astro,PhD,Fall 2015,Other,Other,,,,,,,,24-02-2015,1424707200,Any PhD admits from Feb 23?
1410,University Of Southern California,Aerospace Engineering,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,,,,,International,24-02-2015,1424707200,Master's of ME at USC. Offered RAship.
1411,California Institute of Technology,Aeronautics,PhD,Fall 2015,Other,Other,,,,,,,Other,23-02-2015,1424620800,Anyone received admission today?
1412,University Of Arizona,Aerospace Engineering,PhD,Fall 2015,Accepted,,20-02-2015,1424361600,3.79,,160.0,3.0,International,23-02-2015,1424620800,"Thanks God for your grace. Work experience (1 year), Sponsorship from government, I have not received the information of financial aids; but the department told me that they will notify me in the early of March."
1413,California Institute of Technology,Aeronautics,PhD,Fall 2015,Accepted,,19-02-2015,1424275200,,,,,American,22-02-2015,1424534400,"Quite surprised since my fortune teller said to expect otherwise. Now concerned about the ""long life"" prediction."
1414,University Of Minnesota Twin Cities,Aerospace Engineering,PhD,Fall 2015,Rejected,,15-02-2015,1423929600,3.56,168.0,152.0,3.0,International,22-02-2015,1424534400,Why God WHY!!!
1415,California Institute Of Techonology,Aerospace Engineering,PhD,Fall 2015,Other,Other,,,,,,,International,22-02-2015,1424534400,Space Engineering. What about you?
1416,California Institute of Technology,Aeronautics,PhD,Fall 2015,Accepted,,20-02-2015,1424361600,,,,,International,21-02-2015,1424448000,"What I feel is that Caltech looks for depth in your research experience rather than the breadth. 1 international conference, 1 journal paper under review"
1417,University Of Minnesota,Aerospace And Engineering Mechanics,PhD,Fall 2015,Accepted,,21-02-2015,1424448000,3.7,151.0,170.0,4.0,International,21-02-2015,1424448000,finally happy.  it took only two days after the final review status (with reference to my last post). was getting paranoid uselessly.
1418,MIT,Aeronautics And Astronautics,PhD,Fall 2015,Other,Other,,,4.0,157.0,148.0,5.0,American,21-02-2015,1424448000,Still waiting on notification of decision but received an email in December saying I would be notified on or before March 1. Open house for AeroAstro admitted fall students will be March 13 (invite only). I applied to the Space Systems Lab.
1419,California Institute of Technology,Aerospace Engineering,PhD,Fall 2015,Accepted,,19-02-2015,1424275200,,,,,International,20-02-2015,1424361600,
1420,University Of Minnesota,Aerospace Engineering And Mechanics,PhD,Fall 2015,Other,Other,,,,,,,International,20-02-2015,1424361600,"I received an email with their proposal after two days with 'final review' on the website. Stay positive, they might be probably sending more offers from now on"
1421,University Of Minnesota,Aerospace And  Engineering Mechanics,PhD,Fall 2015,Other,Other,,,,,,,International,20-02-2015,1424361600,"Status says ""Final review"". Not interviewed so far, so I am guessing it would be reject but anyone can tell how long does it take after ""final review"" status? officially it says 2 business day.. but its already been days"
1422,California Institute of Technology,Aeronautics,PhD,Fall 2015,Other,Other,,,,,,,International,19-02-2015,1424275200,To the poster below: Did you have contact with any POI?
1423,Purdue University,Aerospace,PhD,Fall 2015,Accepted,,19-02-2015,1424275200,2.72,167.0,155.0,3.0,International,19-02-2015,1424275200,I don't know how but I got through.. :)
1424,University Of Minnesota,Aerospace Engineering And Mechanics,PhD,Fall 2015,Accepted,,19-02-2015,1424275200,4.0,158.0,165.0,3.5,International,19-02-2015,1424275200,"TOEFL 106, top ranked in engineering (UFRJ - Brazil), no pubs, 3 years research exp"
1425,California Institue Of Technology,Aeronautics,PhD,Fall 2015,Accepted,,19-02-2015,1424275200,,,,,International,19-02-2015,1424275200,Relieved
1426,UCLA,Aerospace Engineering,PhD,Fall 2015,Accepted,,19-02-2015,1424275200,,,,,International,19-02-2015,1424275200,E-mail to check Website.
1427,Rutgers University,Aerospace Engineering,PhD,Fall 2015,Accepted,,18-02-2015,1424188800,3.81,154.0,163.0,4.5,International,18-02-2015,1424188800,Had an interview with POI before.
1428,UCLA,Aerospace Engineering,PhD,Fall 2015,Accepted,,17-02-2015,1424102400,3.6,157.0,168.0,3.5,International,17-02-2015,1424102400,Happy :) !!
1429,University Of Southern California,Aerospace Engineering,PhD,Fall 2015,Accepted,,17-02-2015,1424102400,,,,,International,17-02-2015,1424102400,"I just got the email from the department which says I am offered RAship from a new professor. I am still waiting for the official offer letter from USC. Tomorrow is Chinese New Year, and this is the best new year gift for me ever! BS from China, MS from Purdue."
1430,Purdue University,Aeronautics And Astronautics,PhD,Fall 2015,Other,Other,,,,,,,International,17-02-2015,1424102400,To the poster below: have you been in contact with a POI? Have you been notified only by website? Thanks
1431,Princeton University,Aerospace,PhD,Fall 2015,Rejected,,17-02-2015,1424102400,,164.0,166.0,4.0,International,17-02-2015,1424102400,A little heartbroken! Congratulations to all those accepted!
1432,Princeton University,Aerospace Engineering,PhD,Fall 2015,Accepted,,16-02-2015,1424016000,,,,,International,17-02-2015,1424102400,Rejected from princeton..Anyway didn't expect it.
1433,Princeton University,Aerospace,PhD,Fall 2015,Rejected,,16-02-2015,1424016000,3.85,170.0,152.0,3.5,International,16-02-2015,1424016000,Go to hell Princeton!!!
1434,Princeton University,Aerospace,PhD,Fall 2015,Rejected,,16-02-2015,1424016000,,,,,International,16-02-2015,1424016000,
1435,Princeton University,Aerospace Engineering,PhD,Fall 2015,Rejected,,16-02-2015,1424016000,,162.0,158.0,4.0,International,16-02-2015,1424016000,"Not unexpected, BS in Physics."
1436,MIT,Aeronautics And Astronautics,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,,,,,International,16-02-2015,1424016000,
1437,MIT,Aeronautics And Astronautics,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,,,,,International,16-02-2015,1424016000,
1438,University Of Washington - Seattle,Aeronautics And Astronautics,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,4.0,152.0,161.0,5.0,International,16-02-2015,1424016000,
1439,University Of Washington,Aeronautics And Astronautics,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,3.86,161.0,163.0,4.0,American,16-02-2015,1424016000,funding after visit
1440,University Of Washington,Aeronautics And Astronautics,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,3.98,165.0,163.0,4.5,American,15-02-2015,1423929600,"Fairly generic email with invitation to the visit day next month. Funding is ""limited and competitive"" and will be announced after the visit day."
1441,University Of Washington,Aeronautics & Astronautics,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,3.8,157.0,166.0,5.0,American,14-02-2015,1423843200,
1442,University Of Minnesota,Aerospace Engineering And Mechanics,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,3.6,151.0,166.0,3.0,International,14-02-2015,1423843200,
1443,University Of Washington (Seattle),Aeronautics And Astronautics,PhD,Fall 2015,Rejected,,14-02-2015,1423843200,,,,,International,14-02-2015,1423843200,My GRE was low.... :( I think they include it for decision too..... Waiting For Other schools that don't take GRE serious..... :D
1444,University Of Washington (Seattle),Aeronautics And Astronautics,PhD,Fall 2015,Rejected,,14-02-2015,1423843200,3.8,157.0,168.0,5.0,International,14-02-2015,1423843200,Did not expect this. Rejection hurts on this day :(
1445,University Of Washington,Aeronautics & Astronautics,PhD,Fall 2015,Rejected,,14-02-2015,1423843200,,,,,International,14-02-2015,1423843200,
1446,University Of Washington,Aerospace Engineering,PhD,Fall 2015,Accepted,,14-02-2015,1423843200,3.92,155.0,164.0,4.0,American,14-02-2015,1423843200,Funding info to come after visit weekend.
1447,Georgia Tech,Aerospace Engineering,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,3.33,169.0,162.0,5.0,American,13-02-2015,1423756800,
1448,University Of Southern California,Aerospace Engineering,PhD,Fall 2015,Accepted,,13-02-2015,1423756800,,,,,International,13-02-2015,1423756800,"I got an email from USC I-20 Processing, which says""Please note that we have received a graduate award for you from your department"". I think the award here means funding, but I checked the online application system, my status was still submitted, not admitted. Anyway, it is at least an admission."
1449,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2015,Accepted,,10-02-2015,1423497600,,,,,Other,12-02-2015,1423670400,Master degree from both Brazilian and French universities.
1450,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2015,Accepted,,12-02-2015,1423670400,,,,,International,12-02-2015,1423670400,
1451,Auburn University,Aerospace Engineering,PhD,Fall 2015,Other,Other,,,3.88,141.0,151.0,3.0,International,12-02-2015,1423670400,Invited for all expense paid campus visit.
1452,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2015,Accepted,,11-02-2015,1423584000,3.99,,,,International,11-02-2015,1423584000,
1453,University Of Minnesota,Aerospace Engineering,PhD,Fall 2015,Rejected,,11-02-2015,1423584000,,,,,International,11-02-2015,1423584000,
1454,University Of Kansas,Aerospace Engineering,PhD,Fall 2015,Accepted,,01-02-2015,1422720000,3.56,142.0,160.0,3.5,American,10-02-2015,1423497600,
1455,Arizona State University,Aerospace Engineering,PhD,Fall 2015,Accepted,,28-01-2015,1422374400,3.56,142.0,160.0,3.5,American,10-02-2015,1423497600,
1456,Iowa State University,Aerospace Engineering,PhD,Fall 2015,Accepted,,02-02-2015,1422806400,,,,,International,08-02-2015,1423324800,Full funded
1457,Georgia Tech,Aerospace Engineering,PhD,Fall 2015,Accepted,,06-02-2015,1423152000,3.84,151.0,161.0,3.0,International,07-02-2015,1423238400,A week after campus visit. Teaching assistantship of $26k.
1458,UC Davis,Aerospace Engineering,PhD,Fall 2015,Accepted,,04-02-2015,1422979200,3.9,153.0,167.0,3.5,International,05-02-2015,1423065600,1 publication
1459,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2015,Accepted,,04-02-2015,1422979200,,,,,American,05-02-2015,1423065600,Hook 'em horns!
1460,University Of Southern California,Aerospace Engineering,PhD,Fall 2015,Accepted,,03-02-2015,1422892800,3.41,161.0,165.0,6.0,American,03-02-2015,1422892800,"2 NASA Internships, 3 Co-Op Rotations, 4 yrs research, 1 publication"
1461,Notre-Dame University,Aerospace Engineering,PhD,Fall 2015,Interview,,,,3.8,158.0,163.0,4.0,American,29-01-2015,1422460800,Interview with a specific professor whose research I mentioned an interest in my application. Physics bachelors with math/astronomy minors and 4 undergraduate research experiences.
1462,Georgia Institution Of Technology,Aerospace Engineering,PhD,Fall 2015,Accepted,,09-01-2015,1420732800,3.85,151.0,170.0,3.0,International,12-01-2015,1420992000,
1463,UIUC,Aerospace Engineering,PhD,Fall 2014,Accepted,,04-04-2014,1396540800,3.7,151.0,161.0,4.5,American,07-12-2014,1417881600,no funding
1464,Purdue University,Aerospace Engineering,PhD,Fall 2014,Accepted,,27-03-2014,1395849600,3.7,155.0,162.0,4.5,American,07-12-2014,1417881600,no word on funding
1465,"University Of Illinois, Urbana-Champaign (UIUC)",Aerospace Engineering,PhD,Fall 2014,Accepted,,19-11-2014,1416326400,,,,,International,19-11-2014,1416326400,"I received an admission, but no funding :-/ I am hoping to find a professor who will give me a RA."
1466,Virginia Tech,Aerospace Engineering,PhD,Fall 2014,Other,Other,,,,,,,Other,19-05-2014,1400428800,Hey you guys received the decision for Virginia Tech through appyweb website. If not which is the the other website you guys referred for application status. Thank you
1467,University Of Texas A&M (TAMU),Aerospace Engineering,PhD,Fall 2014,Rejected,,08-05-2014,1399478400,,,,,International,09-05-2014,1399564800,E-mail saying that all available positions have been filled and that there will be no further admissions for this cycle.
1468,University Of Maryland College Park,Aerospace Engineering,PhD,Fall 2014,Other,Other,,,,,,,Other,06-05-2014,1399305600,"Has anyone received email notifications from this school? I've contacted the dept. many times, but there's no correspondence. Does anyone know when is there gonna be a result?"
1469,University Of Texas At Arlington,Aerospace Engineering,PhD,Fall 2014,Accepted,,02-05-2014,1398960000,3.12,155.0,168.0,3.0,International,04-05-2014,1399132800,
1470,Georgia Tech,Aerospace Engineering,PhD,Fall 2014,Accepted,,30-04-2014,1398787200,,,,,International,01-05-2014,1398873600,Thank you God!!!!!!!!! AWESOME!
1471,University Of Maryland College Park,Aerospace Engineering,PhD,Fall 2014,Other,Other,,,,,,,International,01-05-2014,1398873600,"To the poster below, contact Ms.Karen Knabe at Aero dep. TAMU. She is going to help you.
Best of Luck!"
1472,University Of Maryland College Park,Aerospace Engineering,PhD,Fall 2014,Rejected,,30-04-2014,1398787200,,,,,International,30-04-2014,1398787200,"Took them long enough to give a decision, and anyone heard anything from TAMU. Pls let me know"
1473,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2014,Rejected,,14-04-2014,1397404800,,,,,International,21-04-2014,1398009600,sad...
1474,Texas A&M College Station (TAMU),Aerospace Engineering,PhD,Fall 2014,Rejected,,18-04-2014,1397750400,3.6,166.0,154.0,4.0,Other,20-04-2014,1397923200,I was highly encouraged by one of the faculty members to apply and assured. This was just stupid. After 5 months they say that they do not have a research opening in your area. WTF! Anyway got Austin so don't care much.....
1475,Penn State,Aerospace,PhD,Fall 2014,Rejected,,17-04-2014,1397664000,,,,,International,17-04-2014,1397664000,
1476,"University Of Maryland, College Park",Aerospace Engineering,PhD,Fall 2014,Rejected,,15-04-2014,1397491200,3.6,160.0,159.0,4.5,American,15-04-2014,1397491200,Not really a loss for me. Just really irritated that it took this long for any notification.
1477,Gatech,Aerospace,PhD,Fall 2014,Accepted,,11-04-2014,1397145600,,,,,American,11-04-2014,1397145600,"I'm not normally a praying man, but if you're up there, thanks, Superman!"
1478,University Of Maryland,Aerospace Engineering,PhD,Fall 2014,Rejected,,02-04-2014,1396368000,,155.0,166.0,4.0,International,11-04-2014,1397145600,Weird result!
1479,NDSEG,Aeronautics & Astronautics,PhD,Fall 2014,Accepted,,10-04-2014,1397059200,,,,,American,11-04-2014,1397145600,
1480,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2014,Rejected,,11-04-2014,1397145600,3.78,143.0,164.0,3.5,International,11-04-2014,1397145600,
1481,UIUC,Aerospace,PhD,Fall 2014,Accepted,,05-04-2014,1396627200,,,,,International,05-04-2014,1396627200,Have to look for funding
1482,University Of Illinois At Urbana-Champaign (UIUC),Aerospace Eng.,PhD,Fall 2014,Accepted,,04-04-2014,1396540800,,150.0,165.0,3.5,International,05-04-2014,1396627200,No funding. Visited the department back in November and was told back then that they didn't have funding for incoming PhD students.
1483,University Of Illinois At Urbana-Champaign,Aerospace Engineering,PhD,Fall 2014,Accepted,,04-04-2014,1396540800,,,,,International,04-04-2014,1396540800,Funding is a problem
1484,University Of Illinois At Urbana-Champaign,Aerospace Engineering,PhD,Fall 2014,Accepted,,04-04-2014,1396540800,3.89,163.0,164.0,4.0,American,04-04-2014,1396540800,"After working in industry for a few years, I'm headed back to graduate school.  Accepted with no guarantee of funding.  I'm planning on turning them down anyway."
1485,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2014,Other,Other,,,3.85,168.0,160.0,4.0,American,04-04-2014,1396540800,Recommended to MS program but denied from PhD. No mention of funding options.
1486,Penn State University,Aerospace Engineering,PhD,Fall 2014,Accepted,,02-04-2014,1396368000,3.4,155.0,170.0,3.0,International,02-04-2014,1396368000,No initial funding. Can get RA after qualifying exam. A mail will come later. Still waiting for better ad.
1487,University Of Minnesota,Aerospace Engineering And Mechanics,PhD,Fall 2014,Accepted,,06-02-2014,1391616000,3.6,154.0,166.0,4.0,Other,29-03-2014,1396022400,
1488,Texas A&M College Station,Aerospace Engineering,PhD,Fall 2014,Other,Other,,,,,,,Other,29-03-2014,1396022400,"I mailed Karen 2 days earlier, she said either you have not been assign faculty member or there are no positions open in that area. Applied on 17th Nov waiting since then..."
1489,University Of Minnesota,Aerospace Engineering,PhD,Fall 2014,Rejected,,28-03-2014,1395936000,,159.0,164.0,4.0,International,29-03-2014,1396022400,"â€˜We have carefully considered all of your application materials, and unfortunately your admission has not been approved. There were a great many excellent applications, and therefore the final decision was very difficult....â€™ and I thought Minnesota was my safe school! (â•¯ï¹â•°ï¼‰"
1490,University Of Maryland College Park,Aerospace Engineering,PhD,Fall 2014,Other,Other,,,,,,,Other,29-03-2014,1396022400,Hey. Has anyone received any email or any sort of notification from the university
1491,Texas A&M University,Aerospace Engineering,PhD,Fall 2014,Other,Other,,,,,,,Other,29-03-2014,1396022400,Hey.  Has anyone received any email or any sort of notification from the university
1492,"University of Colorado, Boulder",Aerospace Engineering Sciences,PhD,Fall 2014,Accepted,,28-03-2014,1395936000,,,,,American,28-03-2014,1395936000,
1493,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2014,Rejected,,26-03-2014,1395763200,,,,,International,27-03-2014,1395849600,
1494,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2014,Rejected,,25-03-2014,1395676800,,159.0,164.0,4.0,International,26-03-2014,1395763200,"My first rejection ... it hurts, but not too much. Already got admissions from other institutes. One important thing to keep happy is to be grateful for what you have in your life :-)  So, thank you, UT Austin, and good luck to all those who are accepted or still waiting."
1495,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2014,Rejected,,26-03-2014,1395763200,3.6,159.0,159.0,3.0,International,26-03-2014,1395763200,and another rejection... waiting this long and still haven't gotten anywhere
1496,University Of Southern California  (USC),Aerospace Engineering,PhD,Fall 2014,Rejected,,25-03-2014,1395676800,,,,,International,25-03-2014,1395676800,Letter from Feb 5. Two months waiting. This is cruel.
1497,Stanford University,Aero/Astro,PhD,Fall 2014,Rejected,,20-03-2014,1395244800,3.89,163.0,164.0,4.0,American,23-03-2014,1395504000,"I've been working in industry for a few years after a masters degree and decided to change directions.  Not too surprised I got rejected by Stanford.  Stanford would have been awesome, but I got into other great schools!"
1498,California Institute of Technology,Aeronautics,PhD,Fall 2014,Accepted,,22-03-2014,1395417600,,,,,International,22-03-2014,1395417600,This is a dream come true! Tuition + 31k$ stippend. Wow!
1499,Penn State,Aerospace Engineering,PhD,Fall 2014,Accepted,,21-03-2014,1395331200,4.0,,,,American,22-03-2014,1395417600,No word on funding yet.
1500,Stanford University,Aero & Astro,PhD,Fall 2014,Rejected,,20-03-2014,1395244800,,,,,International,21-03-2014,1395331200,
1501,Stanford University,Aero,PhD,Fall 2014,Rejected,,20-03-2014,1395244800,,,,,International,21-03-2014,1395331200,
1502,PSU,Aerospace Engineering,PhD,Fall 2014,Accepted,,20-03-2014,1395244800,,,,,International,21-03-2014,1395331200,"admitted, funding not decided."
1503,Stanford University,Aeronautics And Astronautics,PhD,Fall 2014,Rejected,,21-03-2014,1395331200,,159.0,144.0,3.0,International,21-03-2014,1395331200,
1504,Stanford University,Aero Astro,PhD,Fall 2014,Rejected,,20-03-2014,1395244800,,,,,International,20-03-2014,1395244800,
1505,Stanford University,Aeronautics And Astronautics,PhD,Fall 2014,Rejected,,20-03-2014,1395244800,,,,,International,20-03-2014,1395244800,
1506,Penn State,Aerospace Engineering,PhD,Fall 2014,Accepted,,20-03-2014,1395244800,,,,,American,20-03-2014,1395244800,"Email from the Dept, should hear officially soon. No funding for now, but I'm in contact with a professor, and are trying to sort out funding situation."
1507,California Institute of Technology,Aerospace Engineering,PhD,Fall 2014,Rejected,,14-03-2014,1394726400,,152.0,165.0,3.0,International,20-03-2014,1395244800,
1508,MIT,Aerospace Engineering,PhD,Fall 2014,Rejected,,28-02-2014,1393516800,4.0,,,,American,19-03-2014,1395158400,
1509,California Institute of Technology,Aerospace Engineering,PhD,Fall 2014,Rejected,,14-03-2014,1394726400,4.0,,,,American,19-03-2014,1395158400,
1510,Penn State,Aerospace Engineering,PhD,Fall 2014,Accepted,,18-03-2014,1395072000,,,,,International,18-03-2014,1395072000,
1511,Notre Dame,Aerospace Engineering,PhD,Fall 2014,Accepted,,07-03-2014,1394121600,,,,,American,17-03-2014,1394985600,"Full tuition. Premier fellowship of 27,675 a year, 6000 extra in first year, and another 1200 for books/laptop."
1512,"University Of Washington, Seattle",Aeronautics & Astronautics,PhD,Fall 2014,Rejected,,15-03-2014,1394812800,3.6,160.0,160.0,4.5,American,15-03-2014,1394812800,"Rather upsetting, I had this as one of my top schools."
1513,University Of Washington In Seatle,Aerospace Engineering,PhD,Fall 2014,Rejected,,15-03-2014,1394812800,3.3,157.0,170.0,3.5,International,15-03-2014,1394812800,
1514,California Institute of Technology,Aerospace Engineering,PhD,Fall 2014,Rejected,,15-03-2014,1394812800,,,,,International,15-03-2014,1394812800,
1515,California Institute of Technology,Aerospace,PhD,Fall 2014,Rejected,,14-03-2014,1394726400,,,,,American,14-03-2014,1394726400,Jajajajaja ....
1516,California Institute of Technology,Aerospace Engineering,PhD,Fall 2014,Rejected,,14-03-2014,1394726400,,,,,American,14-03-2014,1394726400,
1517,Cornell University,Aerospace Engineering,PhD,Fall 2014,Rejected,,12-03-2014,1394553600,,,,,International,14-03-2014,1394726400,
1518,Texas A&M University - TAMU,Aerospace Engineering,PhD,Fall 2014,Accepted,,12-03-2014,1394553600,,,,,International,13-03-2014,1394640000,Awesome!!!!!!!!!!!!!!!!!!!!!!!
1519,Cornell,Aerospace,PhD,Fall 2014,Rejected,,13-03-2014,1394640000,3.95,155.0,164.0,3.0,International,13-03-2014,1394640000,
1520,Cornell,Aerospace Engineering,PhD,Fall 2014,Rejected,,13-03-2014,1394640000,,,,,American,13-03-2014,1394640000,
1521,Cornell,Aerospace Engineering,PhD,Fall 2014,Rejected,,12-03-2014,1394553600,3.6,164.0,160.0,4.5,American,12-03-2014,1394553600,"Ah man, what a major letdown. 500 combined applicant pool size for college of Engineering, 13% admitted"
1522,Cornell,Aerospace,PhD,Fall 2014,Rejected,,12-03-2014,1394553600,,,,,International,12-03-2014,1394553600,
1523,Purdue University,Aero ^ Astro,PhD,Fall 2014,Rejected,,10-03-2014,1394380800,,,,,International,12-03-2014,1394553600,Sad. Rejected by POI = =a
1524,University Of Florida,Aerospace Engineering,PhD,Fall 2014,Rejected,,11-03-2014,1394467200,,,,,International,11-03-2014,1394467200,
1525,USC,Aerospace And Mechanical Engineering,PhD,Fall 2014,Rejected,,27-02-2014,1393430400,3.2,154.0,163.0,3.5,International,09-03-2014,1394294400,Expected because the dept hired fewer professors than the ME dept in other schools.
1526,Arizona State University,Aerospace Engineering,PhD,Fall 2014,Accepted,,06-03-2014,1394035200,,,,,International,07-03-2014,1394121600,
1527,MIT,Aerospace,PhD,Fall 2014,Rejected,,28-02-2014,1393516800,,,,,American,03-03-2014,1393776000,
1528,MIT,Aero/Astro,PhD,Fall 2014,Rejected,,28-02-2014,1393516800,9.0,158.0,167.0,3.5,International,02-03-2014,1393689600,"Masters from India, 3 conf pubs, GPA-9/10."
1529,MIT,Aero Astro,PhD,Fall 2014,Other,Other,,,,,,,International,28-02-2014,1393516800,To the posts below: how do you guys know the rejection? Did you ask for the result?
1530,MIT,Aero Astro,PhD,Fall 2014,Rejected,,28-02-2014,1393516800,,,,,American,28-02-2014,1393516800,
1531,MIT,Aeronautics And Astronautics,PhD,Fall 2014,Rejected,,28-02-2014,1393516800,,,,,International,28-02-2014,1393516800,"MTech from India, 2 years of industrial experience, 1 journal publication"
1532,MIT,Aero Astro,PhD,Fall 2014,Rejected,,28-02-2014,1393516800,3.75,164.0,166.0,3.5,American,28-02-2014,1393516800,Applied for MS and Ph.D. Goodbye MIT : (. Congrats to all of those accepted!
1533,Massachusetts Institute Of Technology,Aeronautics And Astronautics,PhD,Fall 2014,Rejected,,28-02-2014,1393516800,,,,,International,28-02-2014,1393516800,
1534,Massachusetts Institute Of Technology,Aeronautical And Astronautical Engineering,PhD,Fall 2014,Accepted,,24-02-2014,1393171200,,,,,American,28-02-2014,1393516800,
1535,MIT,AeroAstro,PhD,Fall 2014,Wait listed,,,,,,,,American,28-02-2014,1393516800,Unranked wait list with approximately 40 others.
1536,Massachussets Institute Of Technology,AeroAstro,PhD,Fall 2014,Wait listed,,,,3.7,164.0,162.0,4.0,International,27-02-2014,1393430400,
1537,MIT,Aero/Astro,PhD,Fall 2014,Accepted,,24-02-2014,1393171200,4.0,159.0,169.0,3.5,International,27-02-2014,1393430400,
1538,California Institute of Technology,Aerospace Engineering (GALCIT),PhD,Fall 2014,Accepted,,26-02-2014,1393344000,3.93,,,,International,27-02-2014,1393430400,
1539,California Institute of Technology,Aeronautics,PhD,Fall 2014,Accepted,,26-02-2014,1393344000,,,,,International,26-02-2014,1393344000,
1540,UC San Diego,Aerospace Engineering,PhD,Fall 2014,Rejected,,25-02-2014,1393257600,,,,,International,26-02-2014,1393344000,
1541,California Institute of Technology,Aerospace Engineering (GALCIT),PhD,Fall 2014,Accepted,,25-02-2014,1393257600,,,,,American,26-02-2014,1393344000,
1542,Purdue University,Aerospace,PhD,Fall 2014,Rejected,,25-02-2014,1393257600,3.6,150.0,170.0,3.0,International,25-02-2014,1393257600,
1543,MIT,AeroAstro,PhD,Fall 2014,Accepted,,24-02-2014,1393171200,3.7,156.0,169.0,4.0,International,24-02-2014,1393171200,Previously contacted by POI via email. Official email arrived today with funding offer.
1544,Massachusetts Institute Of Technology (MIT),Aero/Astro,PhD,Fall 2014,Accepted,,24-02-2014,1393171200,,,,,International,24-02-2014,1393171200,"Only one admission so far, and it is MIT!! Do not need hesitation!!"
1545,Massachusetts Institute Of Technology (MIT),AeroAstro,PhD,Fall 2014,Accepted,,24-02-2014,1393171200,3.88,162.0,167.0,4.5,American,24-02-2014,1393171200,"I got a pack of blacks and a beat CD, get your freestyle ready...Minimum stipend of $2435/month...visit day March 14th"
1546,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2014,Accepted,,23-02-2014,1393084800,,,,,International,23-02-2014,1393084800,Not available about funding information
1547,University Of Arizona,Aerospace,PhD,Fall 2014,Accepted,,19-02-2014,1392739200,3.35,158.0,166.0,5.5,American,21-02-2014,1392912000,You have been formally admitted to a graduate program at The University of Arizona.
1548,Princeton University,Aerospace Engineering,PhD,Fall 2014,Rejected,,19-02-2014,1392739200,3.88,162.0,167.0,4.5,American,19-02-2014,1392739200,
1549,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2014,Rejected,,19-02-2014,1392739200,,,,,International,19-02-2014,1392739200,so long for that.
1550,Purdue University,Aeronautics And Astronautics,PhD,Fall 2014,Accepted,,18-02-2014,1392652800,3.89,163.0,164.0,4.0,American,18-02-2014,1392652800,After working in industry for two years after my MS degree I'm going back for a PhD. No word on funding yet.
1551,West Virginia University,Aerospace And Mechanical Engineering,PhD,Fall 2014,Other,Other,,,3.54,145.0,164.0,3.0,International,18-02-2014,1392652800,provisional PHD~I should pass 12 credits courses with more than GPA 3.0 in the first year before becoming PHD candidate. I hate this though I transferred my major.
1552,University Of Illinois - Champagne Urbana,Aerospace Engineering,PhD,Fall 2014,Rejected,,17-02-2014,1392566400,3.03,59.0,65.0,4.5,American,17-02-2014,1392566400,
1553,Purdue,Aeronautics And Astronautics,PhD,Fall 2014,Rejected,,14-02-2014,1392307200,3.25,,,,International,17-02-2014,1392566400,No email. :(
1554,California Institute of Technology,Aerospace,PhD,Fall 2014,Accepted,,13-02-2014,1392220800,,,,,International,14-02-2014,1392307200,BTech from IIT Madras
